text,url,manifestolabel_human
"Covid-19 wird auch unsere Gesellschaft verändern. Weil die Pandemie uns so lange begleiten wird und Kosten, Opfer und Einschränkungen so ungleich verteilt sind. Das gilt sowohl innerhalb wie zwischen Gesellschaften. Daher rechne ich mit mehr Polarisierung https://t.co/Rh6pgGO7Rf",https://twitter.com/Karl_Lauterbach/status/1254138827519807488,social justice +
So: Auch wenn unsere linken Medien unter Missachtung ihres Informationsauftrages nicht darüber berichten: Die Sache ist jetzt vor dem Supreme-Court. Und das wird nicht die letzte Klage dort sein. https://t.co/mUkRZUUPFM,https://twitter.com/Markus_Krall/status/1336374420257071104,democracy +
"Kein #Sozialismus ohne #Demokratie!
Das einstehen für einen demokratischen Sozialismus und der Bruch mit dem Stalinismus bleibt unsere historische Verantwortung.🚩 #17Juni https://t.co/ds4C7ew01L",https://twitter.com/linksjugend_th/status/1273153841240985602,democracy +
"So, hier mal die nackten Zahlen zur neuen Auto-Förderung. Welche Modelle darunter fallen, kann man hier nachschauen: https://t.co/TXhJDe11H8",https://twitter.com/Kunkeline/status/1268526362555547648,incentives +
"20 Mio € Schutzfonds für Kunst und Kultur in #MV, damit wir unsere wunderbare, vielfältige Kulturlandschaft durch diese Krise bringen. Das hat heute das Kabinett beschlossen. Mehr Infos auf unserem Portal @KulturMV : http://kultur-mv.de/kunst-kultur/k…",https://twitter.com/BettinaMartin4/status/1247548297033781252,culture +
"Zum 1.1.2021 kommt die #Grundrente. Rund 1,3 Mio. Rentnerinnen &amp; Rentner werden bald bis zu 400 Euro mehr in der Tasche haben. Für Menschen, die Kinder großgezogen oder Angehörige gepflegt haben, aber trotzdem nicht über die Runden kommen. Für uns gilt: Leistung muss sich lohnen. https://t.co/1xOJh0xK2U",https://twitter.com/CDU/status/1343593300398276617,welfare +
"Hass, Rechtsextremismus und Antisemitismus bedrohen unsere pluralistische Gesellschaft. Deshalb hat das #Kabinett heute einen Gesetzentwurf mit dem Ziel beschlossen, #Rechtsextremismus und #Hasskriminalität künftig noch intensiver+effektiver zu bekämpfen. https://t.co/RqYPbcaBhJ",https://twitter.com/RegSprecher/status/1230112624139997185,freedom/human rights +
"Vor 5 Jahren wurde Boris #Nemzov in Moskau ermordet. Sein Einsatz für Demokratie, Freiheit, Rechtsstaatlichkeit und Menschenrechte in Russland bleibt unvergessen!",https://twitter.com/MiRo_SPD/status/1232908505536962560,democracy +
In Costa Rica ist die erste offiziell anerkannte gleichgeschlechtliche Ehe Mittelamerikas geschlossen worden. #EhefürAlle #LGBTQ #LGBT https://t.co/aPrXpMXZvY,https://twitter.com/tagesschau/status/1265300549639057409,social justice +
"#kemmerich hat nicht die Größe, offen und klar als MP zurückzutreten. Stattdessen will er das Parlament auflösen, weil ""die Mehrheiten im Parlament nicht tauglich sind, Demokratie abzubilden"". Verhält sich so ein wahrer Demokrat? #MPWahl #thueringen @Gruene_TH – at Thüringer Landtag",https://twitter.com/green_annsophie/status/1225409802773389313,democracy +
"Also, Kinder haben keinen Anspruch auf das, was die Eltern erarbeitet haben und ihnen geben möchten, aber irgendwelche Fremden haben einen?",https://twitter.com/_homoduplex/status/1288189032057446403,welfare -
"Ein Offizier der „Grenztruppen“ &amp; #Stasi-Mann führt jetzt die Linken in Thüringen.🤨

Diese dufte Truppe hat keine Grenze, sondern ein Gefängnis bewacht. Wer vor dem Sozialismus flüchtete, wurde in den Rücken geschossen. #LinkeKiller

https://t.co/JshuzFcCRy",https://twitter.com/Ronald_Sl/status/1234011156861345793,democracy +
Ich wollte jetzt irgendetwas mit Frieden schreiben Nicht vom Krieg Wir haben alle Familien und wollen in Frieden leben Ist das denn jetzt so schwer zu verstehen Herr Trump @realDonaldTrump ??? In diesem Sinne euch allen eine Gute Nacht in FRIEDEN ,https://twitter.com/a_prigge/status/1215005761807540224,peace +
"🇩🇪 hat 190 Professuren für Pharmazie, aber 200 für Gender Studies?! DIE können alle weg. Wir brauchen Apotheker und Lastkraftfahrer, aber niemanden, der über das Geschlecht von Bücherregalen philosophiert. #PharmaziestattGenderStudies! #nurdieAfD #COVID2019de https://t.co/zbfvkYCsoc",https://twitter.com/Beatrix_vStorch/status/1247535747952857101,traditional morality +
"Bayern Munich's last three visits to London:

✅ Arsenal 1-5 Bayern
✅ Tottenham 2-7 Bayern
✅ Chelsea 0-3 Bayern

Capital punishment. 🏴󠁧󠁢󠁥󠁮󠁧󠁿🔥 https://t.co/n7Puhc985n",https://twitter.com/Football__Tweet/status/1232423525702602754,undefined
"Warte, Amerika hat sich 4 Jahre lang Trump geben müssen &amp; die Hälfte der amerikanischen Bürger denkt sich: ""das war so toll bitte bitte nochmal 🥺"" oder wie jetzt?",https://twitter.com/iBlali/status/1323947562546679809,undefined
"Mein Sohn fragt mich, wieso die Polizei kommt, wenn er nachmittags im Freien mit denen zusammen trifft, mit denen er vorher 6 h im Klassenzimmer zusammen saß. Sorry, kann ich nicht beantworten.",https://twitter.com/RiceBlues/status/1330453305802317827,gov-admin efficiency +
Ich frage mich: wenn die #Maske eine so tolle Maßnahme gegen Infektionen aller Art ist - wie hat der Homo sapiens seit 300.000 Jahren überlebt? Weil der Kontakt mit Keimen notwendig ist zur Ausbildung eines Immunsystems! Und jetzt denken wir mal nach.... 🤔,https://twitter.com/M_T_Franz/status/1287618890013573120,freedom/human rights +
"Hans-Jochen Vogel†: „Daß andere den Namen des #Sozialismus mißbraucht haben, ist kein kein Grund dafür, dass die SPD dieses Ziel aufgibt. Der demokratische Sozialismus im Sinne der SPD steht für die Achtung der Menschenrechte, für Freiheit, Frieden und Völkerverständigung.“",https://twitter.com/EnricoTokar/status/1344389123306622982,freedom/human rights +
"#DieMannschaft ⭐⭐⭐⭐ 
Der Weg zum vierten WM-Titel in Brasilien: Heute ab 20:15 Uhr bei @SPORT1! 🙌🏼🇩🇪 Einschalten! https://t.co/WMmCM6WvhL",https://twitter.com/DFB_Team/status/1249374561705103360,undefined
"Politisch ist die Wahl von Thomas #Kemmerich hoch umstritten. Finanziell lohnt sie sich für den #FDP-Politiker aber immens. Er wird insgesamt 93000 Euro kassieren - mindestens.
https://t.co/qlKMN1TVyJ",https://twitter.com/RND_de/status/1225438086865309701,political corruption -
"US-Präsident Donald #Trump hat sich in einem Bunker im Weißen Haus vor Protesten geschützt.
Der richtige Ort für seine unterirdische Politik.",https://twitter.com/heuteshow/status/1267755936594067456,political authority +
"Jetzt bewegte Bilder: Ausnahmezustand in #Berlin - Tränengas, Wasserwerfer...
#AfD #Freiheit! #Demokratie! #Grundrechte! #Bundestag #Brandner
#Altparteienstaat2020
#Merkeldämmerung https://t.co/FgWaNQ9Qee",https://twitter.com/StBrandner/status/1329055611129098241,freedom/human rights +
"Das typische europäische Auto steht 92% der Zeit geparkt rum. 1/4 der Fahrzeit ist Parkplatzsuche. Seine 5 Sitze bewegen nur 1,5 Personen. 86% des Treibstoffs gelangen nicht zu den Rädern, der Großteil der Energie, die dies tut, bewegt das Auto, nicht die Menschen.
Absurd. https://t.co/pytKHqNrAV",https://twitter.com/JuliaKrohmer/status/1285521443216928773,environmentalism +
"Was mich am meisten ankotzt 2020 ist, dass ich echt so naiv war zu glauben, dass das Grundgesetz immer gewinnt. Aber dann steht da so was drin wie Schutz der Gesundheit... kann man ja wohl für Lehrer und Schüler rausstreichen, ne? Wir sind doch irgendwo falsch abgebogen, oder?!?",https://twitter.com/silkabelli/status/1289176468245770241,constitution +
"Herzlichen Glückwunsch und setzen sie ihre gute Arbeit für Thüringen fort, Herr @bodoramelow !",https://twitter.com/ArminJohnert/status/1235224427782168576,political authority +
Leitplanke der Natur. #klexhatmalfrei – at Bjerreborg Strand,https://twitter.com/wandklex/status/1225456052566732808,undefined
"Die Politik der #Mitte und des Ausgleichs, welche der Markenkern der #CDU ist, hat auch #Deutschland zu dem Land gemacht, was es heute ist. Darüber und über die #Zukunft der @CDU sprach ich mit @dpa - via @wiwo 👉 https://t.co/YfyMlCY9ov",https://twitter.com/PaulZiemiak/status/1274264374836854786,political authority +
"Die #CDU und die Frauen: Seit Merkel im Jahr 2000 an die Spitze kam, hat sich der Frauenanteil bei den Mitgliedern um nicht einmal zwei Prozentpunkte erhöht. Wie man das nennt? Ein Armutszeugnis!
(Faule Ausreden&amp;Es-kommt-auf-die-Leistung-nicht-das-Geschlecht-an-Gelaber in 3,2,..) https://t.co/RjYxQJ8KUA",https://twitter.com/HollsteinM/status/1251495543471312897,social justice +
"#onthisday: 8. April ist #RomaDay Wenn's eng wird, leiden die Schwächsten. Immer noch sind Rom*nja in vielen Teilen Europas in einer schwierigen Situation. Ihre Bündnisse kämpfen für Anerkennung und Teilhabe, gegen Diskriminierung und #Antiziganismus https://de.wikipedia.org/wiki/Internationaler_Tag_der_Roma",https://twitter.com/TilmanReger/status/1247768669360291845,social justice +
"Lieber Christian, bitte lass uns um den Parteivorsitz wieder kümmern wenn die Zeit dafür wieder da ist. Jetzt ist sie mit Sicherheit nicht und die Ansprache der Kanzlerin gerade hat alles klar gestellt. Alles Gute, bleib gesund.",https://twitter.com/claasrohmeyer/status/1241773135772495872,undefined
"„Kinder haben ein Recht auf Bildung. Es geht um ihre faire Chance im Leben. Unsere Priorität ist, dass die Kitas und Schulen im Regelbetrieb bleiben.“ @jensspahn bei der Vorstellung der Corona-Kita-Studie. @BMFSFJ",https://twitter.com/BMG_Bund/status/1317056109778173953,education +
"Ich möchte hiermit öffentlich und für alle deutlich lesbar erklären das ich weder Lebensmittel vor die Türe dieses Herren gestellt habe, noch das ich in Zukunft Lebensmittel vor die Türen dieses Herren stellen werde
So wahr mir Gott helfe ! https://t.co/7fOTDq2uy5",https://twitter.com/Leddyman1/status/1324573959778717696,undefined
"Ist es nicht absurd, eine globale Epidemie ausschließlich auf nationaler Ebene lösen zu wollen? Ja, einzelne Maßnahmen  sind natürlich nur so setzbar, aber diese Abschottung macht mir Sorgen. EU-Solidarität wäre jetzt gefragter denn je. #coronavirus",https://twitter.com/OliveraStajic/status/1252153322368368641,europe +
"Jaber K. und Hassan M. wollen bei der Ernte helfen. Sie sagen: „Jetzt ist die Zeit gekommen, Deutschland etwas zurückzugeben.“ 
+++ Großartig +++
Ich bin echt gespannt, wieviele Tausende Zuwanderer sich noch freiwillig zur Spargelernte melden? https://t.co/m0oF4YABCv",https://twitter.com/Georg_Pazderski/status/1241394664101621762,undefined
"Was machen #AfD-Anhänger, wenn ein #Polizist sich zu #Rechtsstaat, #Grundgesetz und #Demokratie bekennt? Richtig, sie hetzen widerlich gegen ihn. Der #Meinungsterror von Rechts nimmt immer mehr zu. Solidarität! #Terror #Hanau #NazisRaus  @Gegen_die_AfD",https://twitter.com/Volksverpetzer/status/1231509949966098433,national way of life -
"#vonderLeyen prüft Verfahren gegen Deutschland wegen #EZB-Urteil des Verfassungsgerichts. Das heißt im Klartext, die Bundesregierung soll nach Willen der EU das #BVerfG entmachten. Das ist Aufforderung zum Verfassungsbruch! Schützt das #GG vor #Brüssel! https://t.co/C2YYVxyKwA",https://twitter.com/Beatrix_vStorch/status/1259184379647209480,europe -
Wenn naturwissenschaftliche Bildung noch eine Rolle spielt. ,https://twitter.com/Kachelmann/status/1259446236844830721,education +
image of the day: sozialer #klimaschutz jetzt! – at U Leinestraße,https://twitter.com/canislupusb/status/1227876275739643904,undefined
"Nun wird in #Stuttgart nach einem Alkoholverbot auf öffentlichen Plätze gerufen. Als wäre dies das Problem. Getrunken wird seit Jahrzehnten auf diesen Plätzen, und nichts ist passiert. War der Alkohol dieses Mal gepanscht, oder ist das Problem ein anderes???",https://twitter.com/Spiro0815/status/1275191363500417024,multiculturalism -
"Guten Morgen 🇩🇪!
Der Chef des Kanzleramts fordert ein Ende der Schuldenbremse gewiss nur MIT Merkels Zustimmung. Ein weiteres Hindernis für eine Koalition mit den linksradikalen „Grünen“ soll weg - das neue Credo der CDU: Schuldenmachen bis der Arzt kommt!
https://t.co/rxGdxwYKNI",https://twitter.com/Joerg_Meuthen/status/1354659971418484736,economic orthodoxy +
"Die staatliche Exekutive in Berlin hebelt gerade den Rechtsstaat aus. Das BA Pankow droht Vermietern, die gerichtlich eine Mieterhöhung durchsetzen wollen, das Anrufen der Gerichte durch eine Unterlassungsanordnung zu untersagen. Damit stellt es sich gegen das BVerfG.
👇👇👇 https://t.co/xZkmNBBlOE",https://twitter.com/joanadiskurs/status/1305943921290350593,constitution +
"🚨 The news you've been waiting for 🚨

Dortmund v Schalke
Leipzig v Freiburg
Hoffenheim v Hertha
Augsburg v Wolfsburg
Dusseldorf v Paderborn
Frankfurt v Gladbach
Cologne v Mainz
Union v Bayern
Bremen v Leverkusen

Watch 𝙀𝙑𝙀𝙍𝙔 Bundesliga game live this weekend on BT Sport 📺 https://t.co/EdpVwveZH1",https://twitter.com/btsportfootball/status/1260223234148106243,undefined
"Lage richtige beschrieben, aber bei der Lösung zielsicher daneben gegriffen. Es muss endlich die Qualität der staatlichen Schulen verbessert werden! Für alle Kinder! Eben beste Bildung unabhängig von Herkunft und Geld der Eltern! ",https://twitter.com/Gert_Woellmann/status/1216442119499526144,education +
"Ein Bundestagsabgeordneter der #FDP hat den #coronavirus, die #FDP und der Bundestag gehen dann mal in Quarantäne. Zuhause haben sie dann alle viel Zeit für #Twitter, da steht uns hier was bevor... ",https://twitter.com/lange_tobias_hh/status/1237808124565823489,undefined
"Ich hoffe sehr, dass sich das Lob und der Dank gegenüber sog.  systemrelevanter Berufe nach der Krise endlich im Gehalt niederschlagen. Wer soll davon in einer Großstadt leben, Miete zahlen und Familien ernähren? Und gleichzeitig noch fürs Alter vorsorgen? https://t.co/yjXRXk8wuq",https://twitter.com/jan_ger/status/1242194431794720768,labour +
"😳😳😳

Der 7-Tage-Schnitt der neuen Fälle in 🇩🇪 liegt 25% über Vorwoche.

Der Zahl der aktiven Fälle liegt 17% über Vorwoche.

➡️ Wird diese Dynamik nicht bald gebrochen, droht angesichts des erhöhten Ausgangsniveaus bei den neuen Fällen ein Kontrollverlust wie im März.

@welt https://t.co/Khq3IJRbwo",https://twitter.com/OlafGersemann/status/1307906148687732738,gov-admin efficiency +
"Experten fordern sofortige Legalisierung von Cannabis, damit Bürger zu Hause auf dem Sofa bleiben 
https://t.co/tQUTEYBysa",https://twitter.com/Der_Postillon/status/1321731062465179648,freedom/human rights +
"Im Wettlauf um maximale Distanz zum rechten Rand kann die politische Mitte nicht bestehen, wenn sie die #Hufeisentheorie aufgibt. Diese „Theorie“ reflektiert nichts Geringeres als die wichtigste Lehre des 20. Jh. und ist das eigentliche Bollwerk der liberalen #Demokratie. 1/2 https://t.co/wAJf5Wza34",https://twitter.com/StefanKooths/status/1228310520379387904,democracy +
"#WeAreInThisTogether! #Corona trifft uns alle hart, manche EU-Mitbürger*innen härter. Wir stehen für ein helfendes #Europa. Nur gemeinsam schaffen wir es. Ce la faremo solo insieme @ItalyinGermany @JEB_bb @netzwerkEBD @HelloEuromat https://www.europa-union-berlin.de/aktivitaeten/veranstaltungen/weareinthistogether-aktion-fuer-europaeische-solidaritaet",https://twitter.com/EuropaUnionBE/status/1252290871288041475,europe +
"#Flüchtlinge bei älteren Frauen oder Alleinerziehenden einquartieren, um die Kulturen auszutauschen, so könnte Integration gelingen.

#Yildiz von #dieLinke 

Demnächst bekommt jeder Haushalt ein Flüchtling zugewiesen in 🇩🇪. 
Wenn es nach den Linken geht.

#COVIDー19  #nurmalso https://t.co/8LEV5BRoGk",https://twitter.com/rockwellhaerte/status/1235944868368834560,multiculturalism -
"Zwei Verdächtige festgenommen: Mehrere Männer stechen in Hanau auf Passanten ein. „ Die Rede war von fünf bis sieben Männern, die überwiegend Vollbärte getragen haben sollen.“

Was meint Ihr? Wer kann es gewesen sein? Der Nikolaus oder Almöhi? 🤔 https://t.co/mbodCeoxjD",https://twitter.com/SchmiddieMaik/status/1255422579617210373,national way of life +
"Nur in #Saudi_Arabien : Der Gesundheitsminister kündigt den Befehl von #König_Salman an, Bürgern, Einwohnern und Verstößen gegen die Aufenthaltsregeln eine kostenlose #Coronavirus -Behandlung anzubieten. Die Welt sollte wieder „Menschenrechte“ definieren ",https://twitter.com/M_Aldeeri/status/1244605151496876033,freedom/human rights +
